시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,학운초교,경기도 김포시 양촌읍 황금로70번길 13,경기도 김포시 양촌읍 학운리 2825번지,37.62029834,126.624863,경기도 김포시청,김포경찰서,Y,2,8,2020-05-11
초등학교,보름초교,경기도 김포시 고촌읍 태리로 267,경기도 김포시 고촌읍 신곡리 886,37.59446381,126.7624397,경기도 김포시청,김포경찰서,N,0,12,2020-05-11
초등학교,통진초교,경기도 김포시 통진읍 조강로 116,경기도 김포시 통진읍 서암리 1108번지,37.69388669,126.5944192,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
어린이집,그림나라어린이집,경기도 김포시 걸포로 163-18,경기도 김포시 걸포동 18번지,37.64590507,126.7002432,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
어린이집,늘푸른어린이집,경기도 김포시 김포대로1216번길 152,경기도 김포시 걸포동 36-1번지,37.6437917,126.6957023,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
어린이집,벧엘어린이집,경기도 김포시 하성면 석평로165번길 9,경기도 김포시 하성면 석탄리 324-31번지,37.72570327,126.6501765,경기도 김포시청,김포경찰서,N,0,3,2020-05-11
어린이집,북변어린이집,경기도 김포시 김포대로926번길 14,경기도 김포시 북변동 805번지,37.62486108,126.7145657,경기도 김포시청,김포경찰서,Y,2,12,2020-05-11
어린이집,서암어린이집,경기도 김포시 통진읍 서암로 120,경기도 김포시 통진읍 서암리 799-24번지,37.69559283,126.6015579,경기도 김포시청,김포경찰서,Y,1,7,2020-05-11
어린이집,보듬이나눔이어린이집,경기도 김포시 양촌읍 황금로89번길 44,경기도 김포시 양촌읍 학운리 3001번지,37.61707395,126.623212,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
어린이집,봄뜰어린이집,경기도 김포시 관순로26번길 28,경기도 김포시 사우동 206-3번지,37.6207103,126.7131758,경기도 김포시청,김포경찰서,Y,1,4,2020-05-11
어린이집,사랑뜰어린이집,경기도 김포시 북변중로25번길 16,경기도 김포시 북변동 414-20번지,37.62450296,126.7114679,경기도 김포시청,김포경찰서,Y,2,4,2020-05-11
어린이집,사우어린이집,경기도 김포시 돌문로 10,경기도 김포시 사우동 139-16번지,37.61829977,126.721858,경기도 김포시청,김포경찰서,Y,1,7,2020-05-11
어린이집,예쁜새싹어린이집,경기도 김포시 옹주물로 94-4,경기도 김포시 감정동 98-2번지,37.63212404,126.6835572,경기도 김포시청,김포경찰서,N,0,5,2020-05-11
어린이집,전원어린이집,경기도 김포시 대곶면 불당로 110-25,경기도 김포시 대곶면 오니산리 231번지,37.66749472,126.6080455,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
어린이집,정훈어린이집,,경기도 김포시 풍무동 235,37.61177773,126.7261508,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
어린이집,죠이어린이집,경기도 김포시 풍무로 54,경기도 김포시 풍무동 792번지,37.60040153,126.7213393,경기도 김포시청,김포경찰서,N,0,8,2020-05-11
어린이집,하나로어린이집,경기도 김포시 감정로 3-1,경기도 김포시 감정동 550-26번지,37.62282236,126.7011659,경기도 김포시청,김포경찰서,N,0,4,2020-05-11
어린이집,하나어린이집,경기도 김포시 통진읍 도이곶로 9,경기도 김포시 통진읍 도사리 456번지,37.68551027,126.612902,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
초등학교,고촌초교,경기도 김포시 고촌읍 신곡로29번길 30,경기도 김포시 고촌읍 신곡리 1101번지,37.60614156,126.7733717,경기도 김포시청,김포경찰서,Y,1,7,2020-05-11
초등학교,금성초교,경기도 김포시 하성면 하성로795번길 26,경기도 김포시 하성면 마조리 434번지,37.74486147,126.6324577,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
초등학교,김포서초교,경기도 김포시 봉화로 188,경기도 김포시 북변동 687번지,37.62902748,126.7017265,경기도 김포시청,김포경찰서,Y,1,12,2020-05-11
초등학교,김포초교,경기도 김포시 북변중로65번길 4-24,경기도 김포시 북변동 365번지,37.62583896,126.7083976,경기도 김포시청,김포경찰서,Y,1,12,2020-05-11
초등학교,대곶초교,경기도 김포시 대곶면 율생중앙로36번길 19,경기도 김포시 대곶면 율생리 444번지,37.65206256,126.584811,경기도 김포시청,김포경찰서,Y,1,7,2020-05-11
초등학교,대명초교,경기도 김포시 대곶면 대곶로20번길 17,경기도 김포시 대곶면 대명리 366-1번지,37.64842523,126.5535793,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
초등학교,마송중앙초교,경기도 김포시 통진읍 마송1로 140,경기도 김포시 통진읍 마송리 499번지,37.68935404,126.5936942,경기도 김포시청,김포경찰서,Y,1,14,2020-05-11
초등학교,사우초교,경기도 김포시 사우로 20,경기도 김포시 사우동 907번지,37.62057467,126.723928,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
초등학교,서암초교,경기도 김포시 통진읍 서암로184번길 9,경기도 김포시 통진읍 서암리 407번지,37.6999976,126.605205,경기도 김포시청,김포경찰서,Y,1,9,2020-05-11
어린이집,해맑은어린이집,경기도 김포시 봉화로51번길 74-4,경기도 김포시 사우동 1266번지,37.61693972,126.7127763,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
어린이집,예인어린이집,경기도 김포시 통진읍 고척로228번길 56,경기도 김포시 통진읍 고정리 361-9번지,37.71934151,126.5914767,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
어린이집,시립학운어린이집,경기도 김포시 양촌읍 학운산단3로17번길 7,경기도 김포시 양촌읍 학운리 3247번지,37.60525521,126.5921739,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
유치원,가현도담유치원,경기도 김포시 김포한강8로194번길 20-8,경기도 김포시 마산동 645-25번지,37.63886117,126.6451083,경기도 김포시청,김포경찰서,Y,1,4,2020-05-11
유치원,감정초병설유치원,경기도 김포시 중봉로 11,경기도 김포시 감정동 508-13번지,37.62347161,126.6953321,경기도 김포시청,김포경찰서,Y,1,21,2020-05-11
유치원,고창초병설유치원,경기도 김포시 김포한강1로98번길 35,경기도 김포시 장기동 1952번지,37.64594838,126.6725487,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
유치원,고촌초병설유치원,경기도 김포시 고촌읍 신곡로29번길 30,경기도 김포시 고촌읍 신곡리 1101번지,37.60614156,126.7733717,경기도 김포시청,김포경찰서,Y,1,7,2020-05-11
유치원,금성초병설유치원,경기도 김포시 하성면 하성로795번길 26,경기도 김포시 하성면 마조리 434번지,37.74486147,126.6324577,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
유치원,금파초병설유치원,경기도 김포시 김포대로926번길 74,경기도 김포시 북변동 809번지,37.62424159,126.7167792,경기도 김포시청,김포경찰서,Y,1,12,2020-05-11
유치원,김포은솔유치원,경기도 김포시 김포한강8로 299,경기도 김포시 마산동 616-1번지,37.64462635,126.6356102,경기도 김포시청,김포경찰서,Y,1,16,2020-05-11
유치원,꿈나무유치원,경기도 김포시 봉화로 157-22,경기도 김포시 북변동 790번지,37.62627671,126.7031223,경기도 김포시청,김포경찰서,Y,1,5,2020-05-11
유치원,다사랑유치원,경기도 김포시 옹주물로 220,경기도 김포시 감정동 250번지,37.6218874,126.6899338,경기도 김포시청,김포경찰서,Y,1,3,2020-05-11
유치원,다솜유치원,경기도 김포시 풍무로 36 (풍무동),경기도 김포시 풍무동 598-8번지 당곡마을범양아파트,37.59854081,126.721054,경기도 김포시청,김포경찰서,N,0,6,2020-05-11
유치원,대명초병설유치원,경기도 김포시 대곶면 대곶로20번길 17,경기도 김포시 대곶면 대명리 366-1번지,37.64842523,126.5535793,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
유치원,마송초병설유치원,경기도 김포시 통진읍 흥신로 315,경기도 김포시 통진읍 마송리 1-2번지,37.68444153,126.6063018,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,마산서초(가칭),경기도 김포시 김포한강9로12번길 7-30,경기도 김포시 구래동 6891-2번지,37.63947947,126.6276484,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,마송초교,경기도 김포시 통진읍 흥신로 315,경기도 김포시 통진읍 마송리 1-2번지,37.68444153,126.6063018,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,석정초교,경기도 김포시 대곶면 대곶로331번길 10,경기도 김포시 대곶면 석정리 381번지,37.67365061,126.5541217,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
초등학교,솔터초,경기도 김포시 김포한강7로22번길 61,경기도 김포시 마산동 615-3번지,37.64120928,126.6343433,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,수남초교,경기도 김포시 대곶면 수남로21번길 24,경기도 김포시 대곶면 대벽리 47번지,37.62889841,126.5883851,경기도 김포시청,김포경찰서,Y,1,9,2020-05-11
초등학교,신곡초교,경기도 김포시 고촌읍 수기로 67-30,경기도 김포시 고촌읍 신곡리 1267번지,37.59671165,126.7664285,경기도 김포시청,김포경찰서,Y,2,10,2020-05-11
초등학교,신양초교,경기도 김포시 양촌읍 양곡3로 47,경기도 김포시 양촌읍 양곡리 1257번지,37.65570277,126.6338864,경기도 김포시청,김포경찰서,Y,1,11,2020-05-11
초등학교,양곡초교,경기도 김포시 양촌읍 양곡로 548,경기도 김포시 양촌읍 양곡리 432-10번지,37.65584193,126.6220146,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
초등학교,양도초교,경기도 김포시 풍무로93번길 31,경기도 김포시 풍무동 416-6번지,37.6029114,126.7204503,경기도 김포시청,김포경찰서,Y,1,9,2020-05-11
초등학교,운양초교,경기도 김포시 전원로38번길 99,경기도 김포시 운양동 273-3번지,37.64621239,126.6900825,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
초등학교,운유초,경기도 김포시 김포한강2로 239,경기도 김포시 장기동 1885-7번지,37.64674397,126.660387,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,유현초교,경기도 김포시 유현로33번길 50,경기도 김포시 풍무동 552-8번지,37.59899302,126.7262239,경기도 김포시청,김포경찰서,Y,1,9,2020-05-11
초등학교,은여울초(도곡초),경기도 김포시 김포한강8로 173-48,경기도 김포시 마산동 639-9번지,37.63792749,126.6390592,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
초등학교,청수초,경기도 김포시 김포한강11로 256,경기도 김포시 운양동 1300-2번지,37.65389212,126.678697,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,하늘빛초,경기도 김포시 김포한강11로 374,경기도 김포시 운양동 1293-2번지,37.65406215,126.6898223,경기도 김포시청,김포경찰서,Y,2,15,2020-05-11
초등학교,하성초교,경기도 김포시 하성면 애기봉로 857,경기도 김포시 하성면 마곡리 617-1번지,37.72067128,126.6325732,경기도 김포시청,김포경찰서,Y,1,9,2020-05-11
초등학교,한가람초,경기도 김포시 김포한강9로115번길 57,경기도 김포시 구래동 6872-3번지,37.64773992,126.6218834,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,호수초,경기도 김포시 김포한강4로420번길 87,경기도 김포시 구래동 6875-5번지,37.64999809,126.6334269,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
특수학교,새솔학교,경기도 김포시 김포한강3로 315,경기도 김포시 장기동 1888-23번지,37.64056921,126.6558072,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
학원,폴리어학원,경기도 김포시 사우중로 48,경기도 김포시 사우동 927번지,37.61907565,126.7191684,경기도 김포시청,김포경찰서,N,0,12,2020-05-11
초등학교,푸른솔초,경기도 김포시 김포한강2로 306,경기도 김포시 장기동 1866-5번지,37.65159276,126.665717,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
어린이집,경희어린이집,경기도 김포시 김포대로 1037-19,경기도 김포시 북변동 136번지,37.63079911,126.7055249,경기도 김포시청,김포경찰서,Y,1,4,2020-05-11
어린이집,고촌어린이집,경기도 김포시 고촌읍 상미로55번길 12,경기도 김포시 고촌읍 향산리 80-2번지,37.62082069,126.7469074,경기도 김포시청,김포경찰서,Y,1,10,2020-05-11
어린이집,김포어린이집,경기도 김포시 북변1로16번길 17,경기도 김포시 북변동 719번지,37.62766916,126.7043896,경기도 김포시청,김포경찰서,Y,3,8,2020-05-11
어린이집,장기어린이집,경기도 김포시 김포한강2로 144 (장기동),경기도 김포시 장기동 1598번지 초당마을주공아파트,37.64337664,126.6690025,경기도 김포시청,김포경찰서,N,0,7,2020-05-11
초등학교,금란초교,경기도 김포시 고촌읍 장곡로 42,경기도 김포시 고촌읍 풍곡리 466-2번지,37.60765658,126.7511373,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
초등학교,금파초교,경기도 김포시 김포대로926번길 74,경기도 김포시 북변동 809번지,37.62424159,126.7167792,경기도 김포시청,김포경찰서,Y,1,12,2020-05-11
초등학교,나비초,경기도 김포시 김포한강10로134번길 70,경기도 김포시 구래동 6893-5번지,37.64026769,126.6259956,경기도 김포시청,김포경찰서,Y,1,15,2020-05-11
초등학교,신풍초교,경기도 김포시 풍무로208번길 14,경기도 김포시 풍무동 19-5번지,37.61302763,126.7265847,경기도 김포시청,김포경찰서,Y,1,5,2020-05-11
초등학교,옹정초교,경기도 김포시 통진읍 옹정로185번길 26,경기도 김포시 통진읍 옹정리 167-44번지,37.69409118,126.5638952,경기도 김포시청,김포경찰서,Y,1,6,2020-05-11
유치원,리라유치원,경기도 김포시 통진읍 김포대로2344번길 109-1,경기도 김포시 통진읍 서암리 878-5번지,37.69712567,126.592491,경기도 김포시청,김포경찰서,N,0,3,2020-05-11
유치원,보아유치원,경기도 김포시 김포한강4로 211-29,경기도 김포시 장기동 165번지,37.64808427,126.6582442,경기도 김포시청,김포경찰서,Y,1,4,2020-05-11
유치원,중앙유치원,경기도 김포시 승가로 14,경기도 김포시 풍무동 88-3번지,37.60680049,126.7208108,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
유치원,운양초병설유치원,경기도 김포시 전원로38번길 99,경기도 김포시 운양동 273-3번지,37.64621239,126.6900825,경기도 김포시청,김포경찰서,Y,1,8,2020-05-11
