사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6536389,2019048,11305101  ,11305002  ,서울특별시 강북구2,서울특별시 강북구 미아동(미아4동지구대 부근),5,11,0,1,10,0,127.0299451,37.61590391,"{""type"":""Polygon"",""coordinates"":[[[127.03264007,37.61590391],[127.03258829,37.61548745],[127.03243493,37.61508698],[127.03218589,37.61471791],[127.03185074,37.61439442],[127.03144236,37.61412893],[127.03097644,37.61393166],[127.03047088,37.61381018],[127.02994512,37.61376916],[127.02941937,37.61381018],[127.02891381,37.61393166],[127.02844789,37.61412893],[127.02803951,37.61439442],[127.02770436,37.61471791],[127.02745532,37.61508698],[127.02730196,37.61548745],[127.02725018,37.61590391],[127.02730196,37.61632037],[127.02745532,37.61672083],[127.02770436,37.61708989],[127.02803951,37.61741337],[127.02844789,37.61767884],[127.02891381,37.61787611],[127.02941937,37.61799758],[127.02994512,37.6180386],[127.03047088,37.61799758],[127.03097644,37.61787611],[127.03144236,37.61767884],[127.03185074,37.61741337],[127.03218589,37.61708989],[127.03243493,37.61672083],[127.03258829,37.61632037],[127.03264007,37.61590391]]]}"
6536334,2019048,11305102  ,11305003  ,서울특별시 강북구3,서울특별시 강북구 번동(성북구노원구경계8 부근),4,7,0,1,6,0,127.0499498,37.62437339,"{""type"":""Polygon"",""coordinates"":[[[127.05264477,37.62437339],[127.05259298,37.62395697],[127.05243963,37.62355655],[127.05219059,37.62318752],[127.05185543,37.62286407],[127.05144705,37.62259861],[127.05098113,37.62240136],[127.05047558,37.62227989],[127.04994982,37.62223888],[127.04942406,37.62227989],[127.04891851,37.62240136],[127.04845259,37.62259861],[127.04804421,37.62286407],[127.04770905,37.62318752],[127.04746002,37.62355655],[127.04730666,37.62395697],[127.04725487,37.62437339],[127.04730666,37.6247898],[127.04746002,37.62519021],[127.04770905,37.62555923],[127.04804421,37.62588267],[127.04845259,37.62614812],[127.04891851,37.62634536],[127.04942406,37.62646682],[127.04994982,37.62650783],[127.05047558,37.62646682],[127.05098113,37.62634536],[127.05144705,37.62614812],[127.05185543,37.62588267],[127.05219059,37.62555923],[127.05243963,37.62519021],[127.05259298,37.6247898],[127.05264477,37.62437339]]]}"
6536316,2019048,11305102  ,11305004  ,서울특별시 강북구4,서울특별시 강북구 번동(SK글로벌(주)차사랑주유소 부근),4,7,0,0,6,1,127.0311832,37.63526961,"{""type"":""Polygon"",""coordinates"":[[[127.03387817,37.63526961],[127.03382639,37.63485326],[127.03367303,37.6344529],[127.03342399,37.63408392],[127.03308884,37.63376051],[127.03268045,37.6334951],[127.03221453,37.63329787],[127.03170898,37.63317643],[127.03118322,37.63313542],[127.03065746,37.63317643],[127.03015191,37.63329787],[127.02968599,37.6334951],[127.02927761,37.63376051],[127.02894246,37.63408392],[127.02869342,37.6344529],[127.02854006,37.63485326],[127.02848828,37.63526961],[127.02854006,37.63568597],[127.02869342,37.63608632],[127.02894246,37.63645528],[127.02927761,37.63677868],[127.02968599,37.63704408],[127.03015191,37.6372413],[127.03065746,37.63736274],[127.03118322,37.63740375],[127.03170898,37.63736274],[127.03221453,37.6372413],[127.03268045,37.63704408],[127.03308884,37.63677868],[127.03342399,37.63645528],[127.03367303,37.63608632],[127.03382639,37.63568597],[127.03387817,37.63526961]]]}"
6536083,2019048,11305101  ,11305005  ,서울특별시 강북구5,서울특별시 강북구 미아동(장위동드림빌장위동길 부근),3,4,0,4,0,0,127.0376552,37.6132664,"{""type"":""Polygon"",""coordinates"":[[[127.0403501,37.6132664],[127.04029832,37.61284992],[127.04014496,37.61244944],[127.03989592,37.61208036],[127.03956077,37.61175685],[127.03915239,37.61149136],[127.03868647,37.61129408],[127.03818091,37.61117259],[127.03765516,37.61113157],[127.0371294,37.61117259],[127.03662385,37.61129408],[127.03615792,37.61149136],[127.03574954,37.61175685],[127.03541439,37.61208036],[127.03516535,37.61244944],[127.03501199,37.61284992],[127.03496021,37.6132664],[127.03501199,37.61368288],[127.03516535,37.61408335],[127.03541439,37.61445242],[127.03574954,37.61477591],[127.03615792,37.6150414],[127.03662385,37.61523867],[127.0371294,37.61536015],[127.03765516,37.61540117],[127.03818091,37.61536015],[127.03868647,37.61523867],[127.03915239,37.6150414],[127.03956077,37.61477591],[127.03989592,37.61445242],[127.04014496,37.61408335],[127.04029832,37.61368288],[127.0403501,37.6132664]]]}"
6536066,2019048,11305103  ,11305006  ,서울특별시 강북구6,서울특별시 강북구 수유동(효성인텔리안 부근),3,3,0,1,2,0,127.0228996,37.63681375,"{""type"":""Polygon"",""coordinates"":[[[127.02559457,37.63681375],[127.02554279,37.6363974],[127.02538943,37.63599705],[127.02514039,37.63562808],[127.02480524,37.63530468],[127.02439686,37.63503927],[127.02393094,37.63484205],[127.02342538,37.6347206],[127.02289963,37.6346796],[127.02237387,37.6347206],[127.02186831,37.63484205],[127.02140239,37.63503927],[127.02099401,37.63530468],[127.02065886,37.63562808],[127.02040982,37.63599705],[127.02025646,37.6363974],[127.02020468,37.63681375],[127.02025646,37.63723009],[127.02040982,37.63763043],[127.02065886,37.63799939],[127.02099401,37.63832278],[127.02140239,37.63858818],[127.02186831,37.63878539],[127.02237387,37.63890683],[127.02289963,37.63894784],[127.02342538,37.63890683],[127.02393094,37.63878539],[127.02439686,37.63858818],[127.02480524,37.63832278],[127.02514039,37.63799939],[127.02538943,37.63763043],[127.02554279,37.63723009],[127.02559457,37.63681375]]]}"
6536145,2019048,11305103  ,11305007  ,서울특별시 강북구7,서울특별시 강북구 수유동(원남빌딩 부근),3,3,0,0,3,0,127.0226974,37.64362704,"{""type"":""Polygon"",""coordinates"":[[[127.02539231,37.64362704],[127.02534052,37.64321073],[127.02518717,37.64281042],[127.02493813,37.64244148],[127.02460297,37.64211811],[127.02419459,37.64185272],[127.02372867,37.64165552],[127.02322312,37.64153409],[127.02269736,37.64149308],[127.0221716,37.64153409],[127.02166605,37.64165552],[127.02120013,37.64185272],[127.02079175,37.64211811],[127.02045659,37.64244148],[127.02020756,37.64281042],[127.0200542,37.64321073],[127.02000241,37.64362704],[127.0200542,37.64404335],[127.02020756,37.64444365],[127.02045659,37.64481257],[127.02079175,37.64513594],[127.02120013,37.64540131],[127.02166605,37.6455985],[127.0221716,37.64571993],[127.02269736,37.64576093],[127.02322312,37.64571993],[127.02372867,37.6455985],[127.02419459,37.64540131],[127.02460297,37.64513594],[127.02493813,37.64481257],[127.02518717,37.64444365],[127.02534052,37.64404335],[127.02539231,37.64362704]]]}"
6536473,2019048,11350105  ,11350001  ,서울특별시 노원구1,서울특별시 노원구 상계동(보람한신아파트 부근),3,3,0,3,0,0,127.0677046,37.66397245,"{""type"":""Polygon"",""coordinates"":[[[127.07039958,37.66397245],[127.0703478,37.66355626],[127.07019444,37.66315606],[127.0699454,37.66278722],[127.06961025,37.66246394],[127.06920186,37.66219863],[127.06873594,37.66200148],[127.06823039,37.66188008],[127.06770463,37.66183908],[127.06717887,37.66188008],[127.06667332,37.66200148],[127.0662074,37.66219863],[127.06579902,37.66246394],[127.06546387,37.66278722],[127.06521483,37.66315606],[127.06506147,37.66355626],[127.06500969,37.66397245],[127.06506147,37.66438865],[127.06521483,37.66478884],[127.06546387,37.66515767],[127.06579902,37.66548094],[127.0662074,37.66574624],[127.06667332,37.66594338],[127.06717887,37.66606477],[127.06770463,37.66610576],[127.06823039,37.66606477],[127.06873594,37.66594338],[127.06920186,37.66574624],[127.06961025,37.66548094],[127.0699454,37.66515767],[127.07019444,37.66478884],[127.0703478,37.66438865],[127.07039958,37.66397245]]]}"
6536287,2019048,11410116  ,11410001  ,서울특별시 서대문구1,서울특별시 서대문구 창천동(동교동삼거리연희로진 부근),4,4,0,2,2,0,126.9266934,37.56037548,"{""type"":""Polygon"",""coordinates"":[[[126.92938838,37.56037548],[126.9293366,37.5599587],[126.92918324,37.55955794],[126.9289342,37.5591886],[126.92859905,37.55886486],[126.92819067,37.55859918],[126.92772474,37.55840176],[126.92721919,37.55828018],[126.92669343,37.55823913],[126.92616768,37.55828018],[126.92566212,37.55840176],[126.9251962,37.55859918],[126.92478782,37.55886486],[126.92445267,37.5591886],[126.92420363,37.55955794],[126.92405027,37.5599587],[126.92399849,37.56037548],[126.92405027,37.56079225],[126.92420363,37.56119301],[126.92445267,37.56156234],[126.92478782,37.56188607],[126.9251962,37.56215174],[126.92566212,37.56234915],[126.92616768,37.56247072],[126.92669343,37.56251176],[126.92721919,37.56247072],[126.92772474,37.56234915],[126.92819067,37.56215174],[126.92859905,37.56188607],[126.9289342,37.56156234],[126.92918324,37.56119301],[126.9293366,37.56079225],[126.92938838,37.56037548]]]}"
6536228,2019048,11410111  ,11410002  ,서울특별시 서대문구2,서울특별시 서대문구 홍제동(홍은사거리통일로진입 부근),3,4,1,1,2,0,126.941255,37.59209148,"{""type"":""Polygon"",""coordinates"":[[[126.94394991,37.59209148],[126.94389812,37.59167488],[126.94374477,37.59127429],[126.94349573,37.5909051],[126.94316057,37.5905815],[126.94275219,37.59031593],[126.94228627,37.59011859],[126.94178072,37.58999707],[126.94125496,37.58995604],[126.9407292,37.58999707],[126.94022365,37.59011859],[126.93975773,37.59031593],[126.93934935,37.5905815],[126.93901419,37.5909051],[126.93876515,37.59127429],[126.9386118,37.59167488],[126.93856001,37.59209148],[126.9386118,37.59250807],[126.93876515,37.59290866],[126.93901419,37.59327783],[126.93934935,37.59360142],[126.93975773,37.59386698],[126.94022365,37.59406431],[126.9407292,37.59418582],[126.94125496,37.59422685],[126.94178072,37.59418582],[126.94228627,37.59406431],[126.94275219,37.59386698],[126.94316057,37.59360142],[126.94349573,37.59327783],[126.94374477,37.59290866],[126.94389812,37.59250807],[126.94394991,37.59209148]]]}"
6536280,2019048,11410117  ,11410003  ,서울특별시 서대문구3,서울특별시 서대문구 연희동(무궁화연립 부근),3,6,0,1,3,2,126.9409648,37.58393296,"{""type"":""Polygon"",""coordinates"":[[[126.94365978,37.58393296],[126.943608,37.58351631],[126.94345464,37.58311568],[126.9432056,37.58274645],[126.94287045,37.58242282],[126.94246207,37.58215722],[126.94199615,37.58195986],[126.9414906,37.58183832],[126.94096484,37.58179729],[126.94043908,37.58183832],[126.93993353,37.58195986],[126.93946761,37.58215722],[126.93905922,37.58242282],[126.93872407,37.58274645],[126.93847503,37.58311568],[126.93832167,37.58351631],[126.93826989,37.58393296],[126.93832167,37.5843496],[126.93847503,37.58475022],[126.93872407,37.58511944],[126.93905922,37.58544306],[126.93946761,37.58570865],[126.93993353,37.585906],[126.94043908,37.58602753],[126.94096484,37.58606856],[126.9414906,37.58602753],[126.94199615,37.585906],[126.94246207,37.58570865],[126.94287045,37.58544306],[126.9432056,37.58511944],[126.94345464,37.58475022],[126.943608,37.5843496],[126.94365978,37.58393296]]]}"
6536133,2019048,11410120  ,11410004  ,서울특별시 서대문구4,서울특별시 서대문구 남가좌동(남가좌동사거리 부근),3,3,0,0,3,0,126.9210912,37.57762691,"{""type"":""Polygon"",""coordinates"":[[[126.92378612,37.57762691],[126.92373434,37.57721023],[126.92358098,37.57680956],[126.92333194,37.5764403],[126.92299679,37.57611664],[126.92258841,37.57585102],[126.92212249,37.57565364],[126.92161693,37.5755321],[126.92109118,37.57549106],[126.92056542,37.5755321],[126.92005987,37.57565364],[126.91959395,37.57585102],[126.91918556,37.57611664],[126.91885041,37.5764403],[126.91860137,37.57680956],[126.91844801,37.57721023],[126.91839623,37.57762691],[126.91844801,37.57804359],[126.91860137,37.57844425],[126.91885041,37.5788135],[126.91918556,37.57913715],[126.91959395,37.57940276],[126.92005987,37.57960012],[126.92056542,37.57972166],[126.92109118,37.5797627],[126.92161693,37.57972166],[126.92212249,37.57960012],[126.92258841,37.57940276],[126.92299679,37.57913715],[126.92333194,37.5788135],[126.92358098,37.57844425],[126.92373434,37.57804359],[126.92378612,37.57762691]]]}"
6536196,2019048,11440120  ,11440001  ,서울특별시 마포구1,서울특별시 마포구 서교동(서교빌딩 부근),4,7,0,2,5,0,126.9215387,37.55636639,"{""type"":""Polygon"",""coordinates"":[[[126.92423369,37.55636639],[126.9241819,37.55594959],[126.92402855,37.55554881],[126.92377951,37.55517944],[126.92344436,37.55485569],[126.92303597,37.55458999],[126.92257005,37.55439256],[126.9220645,37.55427098],[126.92153874,37.55422993],[126.92101298,37.55427098],[126.92050743,37.55439256],[126.92004151,37.55458999],[126.91963313,37.55485569],[126.91929798,37.55517944],[126.91904894,37.55554881],[126.91889558,37.55594959],[126.91884379,37.55636639],[126.91889558,37.55678318],[126.91904894,37.55718396],[126.91929798,37.55755331],[126.91963313,37.55787706],[126.92004151,37.55814274],[126.92050743,37.55834016],[126.92101298,37.55846174],[126.92153874,37.55850279],[126.9220645,37.55846174],[126.92257005,37.55834016],[126.92303597,37.55814274],[126.92344436,37.55787706],[126.92377951,37.55755331],[126.92402855,37.55718396],[126.9241819,37.55678318],[126.92423369,37.55636639]]]}"
6536170,2019048,11440108  ,11440002  ,서울특별시 마포구2,서울특별시 마포구 대흥동(마포세무서앞 부근),4,4,0,1,3,0,126.9398189,37.54655594,"{""type"":""Polygon"",""coordinates"":[[[126.9425138,37.54655594],[126.94246202,37.54613908],[126.94230866,37.54573825],[126.94205962,37.54536883],[126.94172447,37.54504504],[126.94131609,37.5447793],[126.94085016,37.54458185],[126.94034461,37.54446025],[126.93981885,37.54441919],[126.9392931,37.54446025],[126.93878754,37.54458185],[126.93832162,37.5447793],[126.93791324,37.54504504],[126.93757809,37.54536883],[126.93732905,37.54573825],[126.93717569,37.54613908],[126.93712391,37.54655594],[126.93717569,37.54697279],[126.93732905,37.54737361],[126.93757809,37.54774302],[126.93791324,37.5480668],[126.93832162,37.54833252],[126.93878754,37.54852997],[126.9392931,37.54865156],[126.93981885,37.54869262],[126.94034461,37.54865156],[126.94085016,37.54852997],[126.94131609,37.54833252],[126.94172447,37.5480668],[126.94205962,37.54774302],[126.94230866,37.54737361],[126.94246202,37.54697279],[126.9425138,37.54655594]]]}"
6536324,2019048,11440122  ,11440003  ,서울특별시 마포구3,서울특별시 마포구 합정동(홍익산부인과 부근),3,5,1,1,3,0,126.9197941,37.54788877,"{""type"":""Polygon"",""coordinates"":[[[126.92248905,37.54788877],[126.92243726,37.54747193],[126.92228391,37.5470711],[126.92203487,37.54670169],[126.92169972,37.5463779],[126.92129133,37.54611217],[126.92082541,37.54591472],[126.92031986,37.54579313],[126.9197941,37.54575207],[126.91926834,37.54579313],[126.91876279,37.54591472],[126.91829687,37.54611217],[126.91788849,37.5463779],[126.91755334,37.54670169],[126.9173043,37.5470711],[126.91715094,37.54747193],[126.91709916,37.54788877],[126.91715094,37.54830562],[126.9173043,37.54870644],[126.91755334,37.54907584],[126.91788849,37.54939961],[126.91829687,37.54966533],[126.91876279,37.54986278],[126.91926834,37.54998436],[126.9197941,37.55002542],[126.92031986,37.54998436],[126.92082541,37.54986278],[126.92129133,37.54966533],[126.92169972,37.54939961],[126.92203487,37.54907584],[126.92228391,37.54870644],[126.92243726,37.54830562],[126.92248905,37.54788877]]]}"
6536206,2019048,11440110  ,11440004  ,서울특별시 마포구4,서울특별시 마포구 노고산동(신촌현대백화점 부근),3,4,0,1,3,0,126.9354434,37.55618132,"{""type"":""Polygon"",""coordinates"":[[[126.93813832,37.55618132],[126.93808654,37.55576452],[126.93793318,37.55536373],[126.93768414,37.55499437],[126.93734899,37.55467061],[126.93694061,37.55440491],[126.93647469,37.55420748],[126.93596914,37.5540859],[126.93544338,37.55404485],[126.93491762,37.5540859],[126.93441207,37.55420748],[126.93394615,37.55440491],[126.93353776,37.55467061],[126.93320261,37.55499437],[126.93295357,37.55536373],[126.93280021,37.55576452],[126.93274843,37.55618132],[126.93280021,37.55659811],[126.93295357,37.55699889],[126.93320261,37.55736825],[126.93353776,37.55769199],[126.93394615,37.55795768],[126.93441207,37.5581551],[126.93491762,37.55827667],[126.93544338,37.55831772],[126.93596914,37.55827667],[126.93647469,37.5581551],[126.93694061,37.55795768],[126.93734899,37.55769199],[126.93768414,37.55736825],[126.93793318,37.55699889],[126.93808654,37.55659811],[126.93813832,37.55618132]]]}"
6536051,2019048,11470101  ,11470001  ,서울특별시 양천구1,서울특별시 양천구 신정동(신정역 부근),3,4,0,0,4,0,126.8562779,37.52497725,"{""type"":""Polygon"",""coordinates"":[[[126.85897282,37.52497725],[126.85892104,37.52456028],[126.85876768,37.52415933],[126.85851864,37.52378981],[126.85818349,37.52346592],[126.85777511,37.52320011],[126.85730919,37.52300259],[126.85680364,37.52288096],[126.85627788,37.52283989],[126.85575212,37.52288096],[126.85524657,37.52300259],[126.85478065,37.52320011],[126.85437226,37.52346592],[126.85403711,37.52378981],[126.85378807,37.52415933],[126.85363472,37.52456028],[126.85358293,37.52497725],[126.85363472,37.52539422],[126.85378807,37.52579517],[126.85403711,37.52616468],[126.85437226,37.52648856],[126.85478065,37.52675436],[126.85524657,37.52695186],[126.85575212,37.52707348],[126.85627788,37.52711455],[126.85680364,37.52707348],[126.85730919,37.52695186],[126.85777511,37.52675436],[126.85818349,37.52648856],[126.85851864,37.52616468],[126.85876768,37.52579517],[126.85892104,37.52539422],[126.85897282,37.52497725]]]}"
6536244,2019048,11500109  ,11500001  ,서울특별시 강서구1,서울특별시 강서구 방화동(서광아파트앞 부근),4,8,0,4,4,0,126.8115543,37.57159482,"{""type"":""Polygon"",""coordinates"":[[[126.81424922,37.57159482],[126.81419744,37.5711781],[126.81404408,37.5707774],[126.81379504,37.57040811],[126.81345989,37.57008443],[126.81305151,37.56981878],[126.81258559,37.56962139],[126.81208004,37.56949984],[126.81155428,37.56945879],[126.81102852,37.56949984],[126.81052297,37.56962139],[126.81005705,37.56981878],[126.80964866,37.57008443],[126.80931351,37.57040811],[126.80906447,37.5707774],[126.80891111,37.5711781],[126.80885933,37.57159482],[126.80891111,37.57201153],[126.80906447,37.57241222],[126.80931351,37.5727815],[126.80964866,37.57310518],[126.81005705,37.57337081],[126.81052297,37.57356819],[126.81102852,37.57368974],[126.81155428,37.57373078],[126.81208004,37.57368974],[126.81258559,37.57356819],[126.81305151,37.57337081],[126.81345989,37.57310518],[126.81379504,37.5727815],[126.81404408,37.57241222],[126.81419744,37.57201153],[126.81424922,37.57159482]]]}"
