사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6430721,2018045,1156013300,111611005,서울 서울영등포5,서울특별시 영등포구 대림동(형제자동차공업사 부근),4,4,0,4,0,0,126.8966942,37.50210702,"{""type"":""Polygon"",""coordinates"":[[[126.89938919,37.50210702],[126.8993374,37.50168992],[126.89918405,37.50128884],[126.89893501,37.50091921],[126.89859986,37.50059522],[126.89819147,37.50032933],[126.89772555,37.50013175],[126.89722,37.50001009],[126.89669424,37.499969],[126.89616848,37.50001009],[126.89566293,37.50013175],[126.89519701,37.50032933],[126.89478863,37.50059522],[126.89445348,37.50091921],[126.89420444,37.50128884],[126.89405108,37.50168992],[126.89399929,37.50210702],[126.89405108,37.50252412],[126.89420444,37.50292518],[126.89445348,37.50329481],[126.89478863,37.50361879],[126.89519701,37.50388467],[126.89566293,37.50408223],[126.89616848,37.50420389],[126.89669424,37.50424497],[126.89722,37.50420389],[126.89772555,37.50408223],[126.89819147,37.50388467],[126.89859986,37.50361879],[126.89893501,37.50329481],[126.89918405,37.50292518],[126.8993374,37.50252412],[126.89938919,37.50210702]]]}"
6429798,2018045,1156011600,111611006,서울 서울영등포6,서울특별시 영등포구 당산동6가(양평동사거리 부근),4,4,0,1,2,1,126.8980061,37.53586536,"{""type"":""Polygon"",""coordinates"":[[[126.90070101,37.53586536],[126.90064922,37.53544844],[126.90049586,37.53504755],[126.90024682,37.53467808],[126.89991167,37.53435424],[126.89950329,37.53408847],[126.89903737,37.53389098],[126.89853182,37.53376937],[126.89800606,37.53372831],[126.8974803,37.53376937],[126.89697475,37.53389098],[126.89650883,37.53408847],[126.89610044,37.53435424],[126.89576529,37.53467808],[126.89551625,37.53504755],[126.8953629,37.53544844],[126.89531111,37.53586536],[126.8953629,37.53628227],[126.89551625,37.53668315],[126.89576529,37.53705261],[126.89610044,37.53737644],[126.89650883,37.5376422],[126.89697475,37.53783968],[126.8974803,37.53796128],[126.89800606,37.53800234],[126.89853182,37.53796128],[126.89903737,37.53783968],[126.89950329,37.5376422],[126.89991167,37.53737644],[126.90024682,37.53705261],[126.90049586,37.53668315],[126.90064922,37.53628227],[126.90070101,37.53586536]]]}"
6429443,2018045,1162010200,111711001,서울 서울금천1,서울특별시 관악구 신림동(구로전화국사거리 부근),9,11,1,4,5,1,126.9043026,37.47959353,"{""type"":""Polygon"",""coordinates"":[[[126.90699753,37.47959353],[126.90694575,37.4791763],[126.90679239,37.47877511],[126.90654335,37.47840536],[126.9062082,37.47808128],[126.90579982,37.47781531],[126.9053339,37.47761767],[126.90482835,37.47749597],[126.90430259,37.47745487],[126.90377683,37.47749597],[126.90327128,37.47761767],[126.90280536,37.47781531],[126.90239697,37.47808128],[126.90206182,37.47840536],[126.90181278,37.47877511],[126.90165942,37.4791763],[126.90160764,37.47959353],[126.90165942,37.48001076],[126.90181278,37.48041194],[126.90206182,37.48078168],[126.90239697,37.48110575],[126.90280536,37.48137171],[126.90327128,37.48156934],[126.90377683,37.48169104],[126.90430259,37.48173213],[126.90482835,37.48169104],[126.9053339,37.48156934],[126.90579982,37.48137171],[126.9062082,37.48110575],[126.90654335,37.48078168],[126.90679239,37.48041194],[126.90694575,37.48001076],[126.90699753,37.47959353]]]}"
6429799,2018045,1154510200,111711002,서울 서울금천2,서울특별시 금천구 독산동(독산4동사거리 부근),6,7,0,1,5,1,126.9019468,37.4666171,"{""type"":""Polygon"",""coordinates"":[[[126.90464179,37.4666171],[126.90459001,37.4661998],[126.90443665,37.46579854],[126.90418761,37.46542873],[126.90385246,37.46510458],[126.90344408,37.46483857],[126.90297816,37.4646409],[126.9024726,37.46451917],[126.90194684,37.46447807],[126.90142109,37.46451917],[126.90091553,37.4646409],[126.90044961,37.46483857],[126.90004123,37.46510458],[126.89970608,37.46542873],[126.89945704,37.46579854],[126.89930368,37.4661998],[126.8992519,37.4666171],[126.89930368,37.4670344],[126.89945704,37.46743566],[126.89970608,37.46780546],[126.90004123,37.46812959],[126.90044961,37.46839559],[126.90091553,37.46859325],[126.90142109,37.46871497],[126.90194684,37.46875607],[126.9024726,37.46871497],[126.90297816,37.46859325],[126.90344408,37.46839559],[126.90385246,37.46812959],[126.90418761,37.46780546],[126.90443665,37.46743566],[126.90459001,37.4670344],[126.90464179,37.4666171]]]}"
6430189,2018045,1154510200,111711003,서울 서울금천3,서울특별시 금천구 독산동(생기한의원 부근),5,8,0,1,6,1,126.895207,37.46656186,"{""type"":""Polygon"",""coordinates"":[[[126.8979019,37.46656186],[126.89785012,37.46614456],[126.89769676,37.46574329],[126.89744772,37.46537348],[126.89711257,37.46504934],[126.89670419,37.46478332],[126.89623827,37.46458565],[126.89573271,37.46446393],[126.89520696,37.46442283],[126.8946812,37.46446393],[126.89417565,37.46458565],[126.89370972,37.46478332],[126.89330134,37.46504934],[126.89296619,37.46537348],[126.89271715,37.46574329],[126.89256379,37.46614456],[126.89251201,37.46656186],[126.89256379,37.46697916],[126.89271715,37.46738041],[126.89296619,37.46775021],[126.89330134,37.46807435],[126.89370972,37.46834035],[126.89417565,37.46853801],[126.8946812,37.46865973],[126.89520696,37.46870083],[126.89573271,37.46865973],[126.89623827,37.46853801],[126.89670419,37.46834035],[126.89711257,37.46807435],[126.89744772,37.46775021],[126.89769676,37.46738041],[126.89785012,37.46697916],[126.8979019,37.46656186]]]}"
6430190,2018045,1154510200,111711004,서울 서울금천4,서울특별시 금천구 독산동(독산사거리 부근),4,4,0,4,0,0,126.898261,37.47129672,"{""type"":""Polygon"",""coordinates"":[[[126.90095594,37.47129672],[126.90090416,37.47087945],[126.9007508,37.47047821],[126.90050176,37.47010842],[126.90016661,37.4697843],[126.89975823,37.4695183],[126.89929231,37.46932064],[126.89878676,37.46919892],[126.898261,37.46915782],[126.89773524,37.46919892],[126.89722969,37.46932064],[126.89676377,37.4695183],[126.89635538,37.4697843],[126.89602023,37.47010842],[126.89577119,37.47047821],[126.89561783,37.47087945],[126.89556605,37.47129672],[126.89561783,37.47171399],[126.89577119,37.47211522],[126.89602023,37.472485],[126.89635538,37.47280911],[126.89676377,37.4730751],[126.89722969,37.47327275],[126.89773524,37.47339446],[126.898261,37.47343555],[126.89878676,37.47339446],[126.89929231,37.47327275],[126.89975823,37.4730751],[126.90016661,37.47280911],[126.90050176,37.472485],[126.9007508,37.47211522],[126.90090416,37.47171399],[126.90095594,37.47129672]]]}"
6430710,2018045,1159010800,111911001,서울 서울동작1,서울특별시 동작구 대방동(해군회관앞 부근),5,5,0,3,2,0,126.9217295,37.5038096,"{""type"":""Polygon"",""coordinates"":[[[126.92442447,37.5038096],[126.92437269,37.50339251],[126.92421933,37.50299144],[126.92397029,37.50262181],[126.92363514,37.50229783],[126.92322676,37.50203195],[126.92276084,37.50183438],[126.92225528,37.50171271],[126.92172953,37.50167163],[126.92120377,37.50171271],[126.92069822,37.50183438],[126.92023229,37.50203195],[126.91982391,37.50229783],[126.91948876,37.50262181],[126.91923972,37.50299144],[126.91908636,37.50339251],[126.91903458,37.5038096],[126.91908636,37.50422669],[126.91923972,37.50462775],[126.91948876,37.50499736],[126.91982391,37.50532133],[126.92023229,37.5055872],[126.92069822,37.50578477],[126.92120377,37.50590642],[126.92172953,37.5059475],[126.92225528,37.50590642],[126.92276084,37.50578477],[126.92322676,37.5055872],[126.92363514,37.50532133],[126.92397029,37.50499736],[126.92421933,37.50462775],[126.92437269,37.50422669],[126.92442447,37.5038096]]]}"
6430205,2018045,1159010800,111911002,서울 서울동작2,서울특별시 동작구 대방동(CU 신대방덕우점 부근),4,4,0,1,2,1,126.9236491,37.49830335,"{""type"":""Polygon"",""coordinates"":[[[126.92634409,37.49830335],[126.9262923,37.49788622],[126.92613894,37.49748513],[126.9258899,37.49711548],[126.92555475,37.49679147],[126.92514637,37.49652557],[126.92468045,37.49632798],[126.9241749,37.49620631],[126.92364914,37.49616522],[126.92312338,37.49620631],[126.92261783,37.49632798],[126.92215191,37.49652557],[126.92174352,37.49679147],[126.92140837,37.49711548],[126.92115933,37.49748513],[126.92100598,37.49788622],[126.92095419,37.49830335],[126.92100598,37.49872047],[126.92115933,37.49912156],[126.92140837,37.4994912],[126.92174352,37.49981519],[126.92215191,37.50008109],[126.92261783,37.50027866],[126.92312338,37.50040033],[126.92364914,37.50044141],[126.9241749,37.50040033],[126.92468045,37.50027866],[126.92514637,37.50008109],[126.92555475,37.49981519],[126.9258899,37.4994912],[126.92613894,37.49912156],[126.9262923,37.49872047],[126.92634409,37.49830335]]]}"
6430206,2018045,1126010100,112011001,서울 서울중랑1,서울특별시 중랑구 면목동(면목역 부근),9,9,0,4,5,0,127.087448,37.58842532,"{""type"":""Polygon"",""coordinates"":[[[127.09014291,37.58842532],[127.09009113,37.5880087],[127.08993777,37.58760809],[127.08968873,37.58723888],[127.08935358,37.58691527],[127.0889452,37.58664968],[127.08847928,37.58645234],[127.08797373,37.58633081],[127.08744797,37.58628978],[127.08692221,37.58633081],[127.08641666,37.58645234],[127.08595074,37.58664968],[127.08554235,37.58691527],[127.0852072,37.58723888],[127.08495816,37.58760809],[127.0848048,37.5880087],[127.08475302,37.58842532],[127.0848048,37.58884193],[127.08495816,37.58924254],[127.0852072,37.58961173],[127.08554235,37.58993534],[127.08595074,37.59020091],[127.08641666,37.59039825],[127.08692221,37.59051976],[127.08744797,37.5905608],[127.08797373,37.59051976],[127.08847928,37.59039825],[127.0889452,37.59020091],[127.08935358,37.58993534],[127.08968873,37.58961173],[127.08993777,37.58924254],[127.09009113,37.58884193],[127.09014291,37.58842532]]]}"
6430744,2018045,1126010100,112011002,서울 서울중랑2,서울특별시 중랑구 면목동(중랑전화국교차로 부근),7,7,1,3,3,0,127.0791602,37.59092415,"{""type"":""Polygon"",""coordinates"":[[[127.0818551,37.59092415],[127.08180332,37.59050754],[127.08164996,37.59010695],[127.08140092,37.58973775],[127.08106577,37.58941415],[127.08065739,37.58914857],[127.08019147,37.58895123],[127.07968591,37.58882971],[127.07916016,37.58878868],[127.0786344,37.58882971],[127.07812884,37.58895123],[127.07766292,37.58914857],[127.07725454,37.58941415],[127.07691939,37.58973775],[127.07667035,37.59010695],[127.07651699,37.59050754],[127.07646521,37.59092415],[127.07651699,37.59134075],[127.07667035,37.59174134],[127.07691939,37.59211052],[127.07725454,37.59243412],[127.07766292,37.59269968],[127.07812884,37.59289701],[127.0786344,37.59301852],[127.07916016,37.59305956],[127.07968591,37.59301852],[127.08019147,37.59289701],[127.08065739,37.59269968],[127.08106577,37.59243412],[127.08140092,37.59211052],[127.08164996,37.59174134],[127.08180332,37.59134075],[127.0818551,37.59092415]]]}"
6430384,2018045,1126010300,112011003,서울 서울중랑3,서울특별시 중랑구 중화동(호반닭갈비막국수 중화본점 부근),5,7,0,4,3,0,127.0780234,37.6017383,"{""type"":""Polygon"",""coordinates"":[[[127.08071831,37.6017383],[127.08066653,37.60132176],[127.08051317,37.60092122],[127.08026413,37.60055208],[127.07992898,37.60022852],[127.0795206,37.59996299],[127.07905468,37.59976568],[127.07854913,37.59964417],[127.07802337,37.59960314],[127.07749761,37.59964417],[127.07699206,37.59976568],[127.07652614,37.59996299],[127.07611775,37.60022852],[127.0757826,37.60055208],[127.07553356,37.60092122],[127.0753802,37.60132176],[127.07532842,37.6017383],[127.0753802,37.60215484],[127.07553356,37.60255538],[127.0757826,37.60292451],[127.07611775,37.60324805],[127.07652614,37.60351358],[127.07699206,37.60371088],[127.07749761,37.60383238],[127.07802337,37.6038734],[127.07854913,37.60383238],[127.07905468,37.60371088],[127.0795206,37.60351358],[127.07992898,37.60324805],[127.08026413,37.60292451],[127.08051317,37.60255538],[127.08066653,37.60215484],[127.08071831,37.6017383]]]}"
6430396,2018045,1126010100,112011004,서울 서울중랑4,서울특별시 중랑구 면목동(서울스포츠과학관 부근),4,4,0,1,2,1,127.0729478,37.59181351,"{""type"":""Polygon"",""coordinates"":[[[127.07564274,37.59181351],[127.07559096,37.59139691],[127.0754376,37.59099632],[127.07518856,37.59062713],[127.07485341,37.59030353],[127.07444502,37.59003796],[127.0739791,37.58984062],[127.07347355,37.5897191],[127.07294779,37.58967806],[127.07242203,37.5897191],[127.07191648,37.58984062],[127.07145056,37.59003796],[127.07104218,37.59030353],[127.07070703,37.59062713],[127.07045799,37.59099632],[127.07030463,37.59139691],[127.07025285,37.59181351],[127.07030463,37.5922301],[127.07045799,37.59263069],[127.07070703,37.59299987],[127.07104218,37.59332346],[127.07145056,37.59358902],[127.07191648,37.59378634],[127.07242203,37.59390786],[127.07294779,37.59394889],[127.07347355,37.59390786],[127.0739791,37.59378634],[127.07444502,37.59358902],[127.07485341,37.59332346],[127.07518856,37.59299987],[127.0754376,37.59263069],[127.07559096,37.5922301],[127.07564274,37.59181351]]]}"
6430398,2018045,1162010200,112111001,서울 서울관악1,서울특별시 관악구 신림동(삼성전자서비스 신림휴대폰센터 부근),7,7,1,3,3,0,126.9286333,37.48800553,"{""type"":""Polygon"",""coordinates"":[[[126.93132829,37.48800553],[126.93127651,37.48758835],[126.93112315,37.4871872],[126.93087411,37.48681749],[126.93053896,37.48649344],[126.93013058,37.4862275],[126.92966466,37.48602989],[126.9291591,37.4859082],[126.92863335,37.48586711],[126.92810759,37.4859082],[126.92760203,37.48602989],[126.92713611,37.4862275],[126.92672773,37.48649344],[126.92639258,37.48681749],[126.92614354,37.4871872],[126.92599018,37.48758835],[126.9259384,37.48800553],[126.92599018,37.48842271],[126.92614354,37.48882385],[126.92639258,37.48919354],[126.92672773,37.48951758],[126.92713611,37.48978351],[126.92760203,37.48998111],[126.92810759,37.4901028],[126.92863335,37.49014388],[126.9291591,37.4901028],[126.92966466,37.48998111],[126.93013058,37.48978351],[126.93053896,37.48951758],[126.93087411,37.48919354],[126.93112315,37.48882385],[126.93127651,37.48842271],[126.93132829,37.48800553]]]}"
6430397,2018045,1162010200,112111002,서울 서울관악2,서울특별시 관악구 신림동(난곡양지한의원 부근),5,5,0,4,1,0,126.918904,37.47346153,"{""type"":""Polygon"",""coordinates"":[[[126.92159896,37.47346153],[126.92154718,37.47304427],[126.92139382,37.47264304],[126.92114478,37.47227326],[126.92080963,37.47194915],[126.92040125,37.47168316],[126.91993533,37.4714855],[126.91942977,37.47136379],[126.91890401,37.47132269],[126.91837826,37.47136379],[126.9178727,37.4714855],[126.91740678,37.47168316],[126.9169984,37.47194915],[126.91666325,37.47227326],[126.91641421,37.47264304],[126.91626085,37.47304427],[126.91620907,37.47346153],[126.91626085,37.47387879],[126.91641421,37.47428001],[126.91666325,37.47464977],[126.9169984,37.47497387],[126.91740678,37.47523986],[126.9178727,37.4754375],[126.91837826,37.4755592],[126.91890401,37.4756003],[126.91942977,37.4755592],[126.91993533,37.4754375],[126.92040125,37.47523986],[126.92080963,37.47497387],[126.92114478,37.47464977],[126.92139382,37.47428001],[126.92154718,37.47387879],[126.92159896,37.47346153]]]}"
6430722,2018045,1168010800,112211001,서울 서울강남1,서울특별시 강남구 논현동(신논현역 부근),10,11,1,4,6,0,127.022489,37.50419679,"{""type"":""Polygon"",""coordinates"":[[[127.02518392,37.50419679],[127.02513214,37.5037797],[127.02497878,37.50337864],[127.02472974,37.50300901],[127.02439459,37.50268503],[127.02398621,37.50241915],[127.02352029,37.50222158],[127.02301474,37.50209991],[127.02248898,37.50205883],[127.02196322,37.50209991],[127.02145767,37.50222158],[127.02099175,37.50241915],[127.02058336,37.50268503],[127.02024821,37.50300901],[127.01999917,37.50337864],[127.01984582,37.5037797],[127.01979403,37.50419679],[127.01984582,37.50461387],[127.01999917,37.50501493],[127.02024821,37.50538455],[127.02058336,37.50570851],[127.02099175,37.50597439],[127.02145767,37.50617195],[127.02196322,37.5062936],[127.02248898,37.50633468],[127.02301474,37.5062936],[127.02352029,37.50617195],[127.02398621,37.50597439],[127.02439459,37.50570851],[127.02472974,37.50538455],[127.02497878,37.50501493],[127.02513214,37.50461387],[127.02518392,37.50419679]]]}"
6429450,2018045,1168010100,112211002,서울 서울강남2,서울특별시 강남구 역삼동(현대해상강남타워 부근),7,9,1,5,2,1,127.0341227,37.50007897,"{""type"":""Polygon"",""coordinates"":[[[127.0368177,37.50007897],[127.03676591,37.49966185],[127.03661255,37.49926077],[127.03636352,37.49889112],[127.03602836,37.49856713],[127.03561998,37.49830123],[127.03515406,37.49810365],[127.03464851,37.49798198],[127.03412275,37.49794089],[127.03359699,37.49798198],[127.03309144,37.49810365],[127.03262552,37.49830123],[127.03221714,37.49856713],[127.03188198,37.49889112],[127.03163294,37.49926077],[127.03147959,37.49966185],[127.0314278,37.50007897],[127.03147959,37.50049608],[127.03163294,37.50089716],[127.03188198,37.50126679],[127.03221714,37.50159078],[127.03262552,37.50185666],[127.03309144,37.50205423],[127.03359699,37.5021759],[127.03412275,37.50221698],[127.03464851,37.5021759],[127.03515406,37.50205423],[127.03561998,37.50185666],[127.03602836,37.50159078],[127.03636352,37.50126679],[127.03661255,37.50089716],[127.03676591,37.50049608],[127.0368177,37.50007897]]]}"
6430399,2018045,1168010800,112211003,서울 서울강남3,서울특별시 강남구 논현동(사진박물관 부근),5,6,0,3,3,0,127.024631,37.5183978,"{""type"":""Polygon"",""coordinates"":[[[127.02732594,37.5183978],[127.02727415,37.51798079],[127.0271208,37.5175798],[127.02687176,37.51721025],[127.02653661,37.51688633],[127.02612822,37.5166205],[127.0256623,37.51642296],[127.02515675,37.51630132],[127.02463099,37.51626025],[127.02410523,37.51630132],[127.02359968,37.51642296],[127.02313376,37.5166205],[127.02272538,37.51688633],[127.02239023,37.51721025],[127.02214119,37.5175798],[127.02198783,37.51798079],[127.02193605,37.5183978],[127.02198783,37.51881481],[127.02214119,37.51921579],[127.02239023,37.51958533],[127.02272538,37.51990924],[127.02313376,37.52017506],[127.02359968,37.52037258],[127.02410523,37.52049421],[127.02463099,37.52053529],[127.02515675,37.52049421],[127.0256623,37.52037258],[127.02612822,37.52017506],[127.02653661,37.51990924],[127.02687176,37.51958533],[127.0271208,37.51921579],[127.02727415,37.51881481],[127.02732594,37.5183978]]]}"
6429812,2018045,1150010300,112311001,서울 서울강서1,서울특별시 강서구 화곡동(까치산역 부근),5,5,0,2,3,0,126.8470948,37.53104821,"{""type"":""Polygon"",""coordinates"":[[[126.84978975,37.53104821],[126.84973796,37.53063127],[126.84958461,37.53023035],[126.84933557,37.52986086],[126.84900041,37.529537],[126.84859203,37.52927121],[126.84812611,37.52907371],[126.84762056,37.52895209],[126.8470948,37.52891103],[126.84656904,37.52895209],[126.84606349,37.52907371],[126.84559757,37.52927121],[126.84518919,37.529537],[126.84485403,37.52986086],[126.84460499,37.53023035],[126.84445164,37.53063127],[126.84439985,37.53104821],[126.84445164,37.53146515],[126.84460499,37.53186606],[126.84485403,37.53223554],[126.84518919,37.53255939],[126.84559757,37.53282517],[126.84606349,37.53302266],[126.84656904,37.53314427],[126.8470948,37.53318534],[126.84762056,37.53314427],[126.84812611,37.53302266],[126.84859203,37.53282517],[126.84900041,37.53255939],[126.84933557,37.53223554],[126.84958461,37.53186606],[126.84973796,37.53146515],[126.84978975,37.53104821]]]}"
6430403,2018045,1174010500,112411001,서울 서울강동1,서울특별시 강동구 길동(길동사거리 부근),6,7,1,3,3,0,127.1387474,37.53409046,"{""type"":""Polygon"",""coordinates"":[[[127.14144234,37.53409046],[127.14139056,37.53367354],[127.1412372,37.53327263],[127.14098816,37.53290316],[127.14065301,37.53257931],[127.14024463,37.53231353],[127.13977871,37.53211604],[127.13927315,37.53199443],[127.1387474,37.53195336],[127.13822164,37.53199443],[127.13771608,37.53211604],[127.13725016,37.53231353],[127.13684178,37.53257931],[127.13650663,37.53290316],[127.13625759,37.53327263],[127.13610423,37.53367354],[127.13605245,37.53409046],[127.13610423,37.53450738],[127.13625759,37.53490828],[127.13650663,37.53527774],[127.13684178,37.53560158],[127.13725016,37.53586735],[127.13771608,37.53606483],[127.13822164,37.53618643],[127.1387474,37.5362275],[127.13927315,37.53618643],[127.13977871,37.53606483],[127.14024463,37.53586735],[127.14065301,37.53560158],[127.14098816,37.53527774],[127.1412372,37.53490828],[127.14139056,37.53450738],[127.14144234,37.53409046]]]}"
6430446,2018045,1174010900,112411002,서울 서울강동2,서울특별시 강동구 천호동(천호역 3번출구 부근),6,6,0,2,4,0,127.1240227,37.54019608,"{""type"":""Polygon"",""coordinates"":[[[127.12671766,37.54019608],[127.12666587,37.53977919],[127.12651252,37.53937832],[127.12626348,37.53900888],[127.12592833,37.53868506],[127.12551994,37.5384193],[127.12505402,37.53822183],[127.12454847,37.53810022],[127.12402271,37.53805916],[127.12349695,37.53810022],[127.1229914,37.53822183],[127.12252548,37.5384193],[127.1221171,37.53868506],[127.12178195,37.53900888],[127.12153291,37.53937832],[127.12137955,37.53977919],[127.12132777,37.54019608],[127.12137955,37.54061297],[127.12153291,37.54101383],[127.12178195,37.54138327],[127.1221171,37.54170708],[127.12252548,37.54197282],[127.1229914,37.54217029],[127.12349695,37.54229189],[127.12402271,37.54233294],[127.12454847,37.54229189],[127.12505402,37.54217029],[127.12551994,37.54197282],[127.12592833,37.54170708],[127.12626348,37.54138327],[127.12651252,37.54101383],[127.12666587,37.54061297],[127.12671766,37.54019608]]]}"
6429484,2018045,1171010700,112511001,서울 서울송파1,서울특별시 송파구 가락동(가락시장역 3호선 부근),5,6,0,4,2,0,127.1173385,37.49250613,"{""type"":""Polygon"",""coordinates"":[[[127.12003341,37.49250613],[127.11998163,37.49208898],[127.11982827,37.49168785],[127.11957923,37.49131817],[127.11924408,37.49099414],[127.1188357,37.49072822],[127.11836978,37.49053061],[127.11786423,37.49040893],[127.11733847,37.49036784],[127.11681271,37.49040893],[127.11630716,37.49053061],[127.11584124,37.49072822],[127.11543285,37.49099414],[127.1150977,37.49131817],[127.11484866,37.49168785],[127.1146953,37.49208898],[127.11464352,37.49250613],[127.1146953,37.49292329],[127.11484866,37.49332441],[127.1150977,37.49369408],[127.11543285,37.4940181],[127.11584124,37.49428401],[127.11630716,37.4944816],[127.11681271,37.49460328],[127.11733847,37.49464436],[127.11786423,37.49460328],[127.11836978,37.4944816],[127.1188357,37.49428401],[127.11924408,37.4940181],[127.11957923,37.49369408],[127.11982827,37.49332441],[127.11998163,37.49292329],[127.12003341,37.49250613]]]}"
6429482,2018045,1171010100,112511002,서울 서울송파2,서울특별시 송파구 잠실동(크래프트한스 신천점 부근),5,5,0,0,4,1,127.0809529,37.51079558,"{""type"":""Polygon"",""coordinates"":[[[127.08364788,37.51079558],[127.0835961,37.51037853],[127.08344274,37.5099775],[127.0831937,37.50960791],[127.08285855,37.50928396],[127.08245017,37.5090181],[127.08198424,37.50882055],[127.08147869,37.50869889],[127.08095293,37.50865782],[127.08042718,37.50869889],[127.07992162,37.50882055],[127.0794557,37.5090181],[127.07904732,37.50928396],[127.07871217,37.50960791],[127.07846313,37.5099775],[127.07830977,37.51037853],[127.07825799,37.51079558],[127.07830977,37.51121263],[127.07846313,37.51161365],[127.07871217,37.51198323],[127.07904732,37.51230717],[127.0794557,37.51257302],[127.07992162,37.51277056],[127.08042718,37.51289221],[127.08095293,37.51293329],[127.08147869,37.51289221],[127.08198424,37.51277056],[127.08245017,37.51257302],[127.08285855,37.51230717],[127.0831937,37.51198323],[127.08344274,37.51161365],[127.0835961,37.51121263],[127.08364788,37.51079558]]]}"
6430708,2018045,1171010700,112511003,서울 서울송파3,서울특별시 송파구 가락동(개롱역 부근),4,4,1,2,1,0,127.1348916,37.4977203,"{""type"":""Polygon"",""coordinates"":[[[127.13758651,37.4977203],[127.13753473,37.49730317],[127.13738137,37.49690207],[127.13713233,37.49653242],[127.13679718,37.49620841],[127.1363888,37.4959425],[127.13592287,37.49574491],[127.13541732,37.49562324],[127.13489156,37.49558216],[127.13436581,37.49562324],[127.13386025,37.49574491],[127.13339433,37.4959425],[127.13298595,37.49620841],[127.1326508,37.49653242],[127.13240176,37.49690207],[127.1322484,37.49730317],[127.13219662,37.4977203],[127.1322484,37.49813742],[127.13240176,37.49853851],[127.1326508,37.49890816],[127.13298595,37.49923215],[127.13339433,37.49949805],[127.13386025,37.49969563],[127.13436581,37.49981729],[127.13489156,37.49985837],[127.13541732,37.49981729],[127.13592287,37.49969563],[127.1363888,37.49949805],[127.13679718,37.49923215],[127.13713233,37.49890816],[127.13738137,37.49853851],[127.13753473,37.49813742],[127.13758651,37.4977203]]]}"
6430442,2018045,1171011300,112511004,서울 서울송파4,서울특별시 송파구 거여동(거여역종점 정류장 부근),4,4,1,1,2,0,127.1453083,37.4934976,"{""type"":""Polygon"",""coordinates"":[[[127.14800321,37.4934976],[127.14795142,37.49308045],[127.14779807,37.49267933],[127.14754903,37.49230965],[127.14721388,37.49198562],[127.14680549,37.4917197],[127.14633957,37.4915221],[127.14583402,37.49140042],[127.14530826,37.49135934],[127.1447825,37.49140042],[127.14427695,37.4915221],[127.14381103,37.4917197],[127.14340265,37.49198562],[127.1430675,37.49230965],[127.14281846,37.49267933],[127.1426651,37.49308045],[127.14261331,37.4934976],[127.1426651,37.49391474],[127.14281846,37.49431586],[127.1430675,37.49468553],[127.14340265,37.49500954],[127.14381103,37.49527545],[127.14427695,37.49547304],[127.1447825,37.49559471],[127.14530826,37.4956358],[127.14583402,37.49559471],[127.14633957,37.49547304],[127.14680549,37.49527545],[127.14721388,37.49500954],[127.14754903,37.49468553],[127.14779807,37.49431586],[127.14795142,37.49391474],[127.14800321,37.4934976]]]}"
6430724,2018045,1171010200,112511005,서울 서울송파5,서울특별시 송파구 신천동(몽촌토성역 부근),4,4,0,3,1,0,127.1124669,37.51783933,"{""type"":""Polygon"",""coordinates"":[[[127.11516181,37.51783933],[127.11511003,37.51742231],[127.11495667,37.51702132],[127.11470763,37.51665177],[127.11437248,37.51632785],[127.1139641,37.51606201],[127.11349818,37.51586448],[127.11299262,37.51574284],[127.11246686,37.51570176],[127.11194111,37.51574284],[127.11143555,37.51586448],[127.11096963,37.51606201],[127.11056125,37.51632785],[127.1102261,37.51665177],[127.10997706,37.51702132],[127.1098237,37.51742231],[127.10977192,37.51783933],[127.1098237,37.51825634],[127.10997706,37.51865732],[127.1102261,37.51902687],[127.11056125,37.51935078],[127.11096963,37.5196166],[127.11143555,37.51981412],[127.11194111,37.51993576],[127.11246686,37.51997683],[127.11299262,37.51993576],[127.11349818,37.51981412],[127.1139641,37.5196166],[127.11437248,37.51935078],[127.11470763,37.51902687],[127.11495667,37.51865732],[127.11511003,37.51825634],[127.11516181,37.51783933]]]}"
6430714,2018045,1129013800,112611001,서울 서울종암1,서울특별시 성북구 장위동(우리은행 장위동지점 부근),7,7,0,3,4,0,127.0432263,37.61383791,"{""type"":""Polygon"",""coordinates"":[[[127.04592123,37.61383791],[127.04586944,37.61342144],[127.04571609,37.61302096],[127.04546705,37.61265188],[127.0451319,37.61232838],[127.04472351,37.61206289],[127.04425759,37.61186561],[127.04375204,37.61174412],[127.04322628,37.6117031],[127.04270052,37.61174412],[127.04219497,37.61186561],[127.04172905,37.61206289],[127.04132067,37.61232838],[127.04098552,37.61265188],[127.04073648,37.61302096],[127.04058312,37.61342144],[127.04053134,37.61383791],[127.04058312,37.61425439],[127.04073648,37.61465485],[127.04098552,37.61502392],[127.04132067,37.61534742],[127.04172905,37.6156129],[127.04219497,37.61581017],[127.04270052,37.61593165],[127.04322628,37.61597266],[127.04375204,37.61593165],[127.04425759,37.61581017],[127.04472351,37.6156129],[127.0451319,37.61534742],[127.04546705,37.61502392],[127.04571609,37.61465485],[127.04586944,37.61425439],[127.04592123,37.61383791]]]}"
