,Unnamed: 0,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat,lon,geometry
260,544,2009042100100591,2009년 4월 21일 22시,화요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,남,6,중상,37.15699814895818,127.06008840262731,"(37.15699814895818, 127.06008840262731)"
261,545,2009042200100373,2009년 4월 22일 17시,수요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,남,10,중상,37.15999649736942,127.06840273924944,"(37.15999649736942, 127.06840273924944)"
262,547,2009050400100209,2009년 5월 4일 11시,월요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,보행자,여,3,중상,37.13798778336287,127.036621231417,"(37.13798778336287, 127.036621231417)"
263,549,2009050700100558,2009년 5월 7일 20시,목요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,남,10,부상신고,37.14924552943056,127.07252217163608,"(37.14924552943056, 127.07252217163608)"
264,550,2009051300100352,2009년 5월 13일 15시,수요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,41세,상해없음,보행자,남,4,중상,37.133276699437474,127.07026513482752,"(37.133276699437474, 127.07026513482752)"
265,551,2009052300100346,2009년 5월 23일 14시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,단일로 - 횡단보도상,원동기,남,16세,상해없음,보행자,여,7,경상,37.1463942486206,127.07444000964256,"(37.1463942486206, 127.07444000964256)"
266,554,2009061200100433,2009년 6월 12일 16시,금요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,37세,상해없음,보행자,남,7,중상,37.15490880183373,127.07994487813797,"(37.15490880183373, 127.07994487813797)"
267,558,2009061800100343,2009년 6월 18일 15시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,61세,상해없음,보행자,여,4,중상,37.14678888939521,127.07629749638068,"(37.14678888939521, 127.07629749638068)"
268,559,2009062600100299,2009년 6월 26일 13시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,기타불명,기타불명,기타불명,보행자,남,6,경상,37.1476734080408,127.07168442037224,"(37.1476734080408, 127.07168442037224)"
269,560,2009062800100216,2009년 6월 28일 12시,일요일,경기도 오산시 양산동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,보행자,남,4,중상,37.193716631440346,127.02875418278818,"(37.193716631440346, 127.02875418278818)"
270,562,2009072100100530,2009년 7월 21일 19시,화요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,5,중상,37.14687000821277,127.07386307584022,"(37.14687000821277, 127.07386307584022)"
271,563,2009072200100253,2009년 7월 22일 12시,수요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,45세,상해없음,보행자,남,9,경상,37.14981425654785,127.0678991462092,"(37.14981425654785, 127.0678991462092)"
272,564,2009072300100158,2009년 7월 23일 09시,목요일,경기도 오산시 원동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,11,중상,37.14153965480767,127.07353878015014,"(37.14153965480767, 127.07353878015014)"
273,566,2009072900100264,2009년 7월 29일 11시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,37세,상해없음,보행자,여,8,중상,37.13605494499536,127.08270215517308,"(37.13605494499536, 127.08270215517308)"
274,567,2009073100100189,2009년 7월 31일 10시,금요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,5,중상,37.15934800357679,127.05915274310712,"(37.15934800357679, 127.05915274310712)"
275,574,2009092400100264,2009년 9월 24일 12시,목요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,남,9,중상,37.14496157232811,127.0511211852436,"(37.14496157232811, 127.0511211852436)"
276,575,2009092400100356,2009년 9월 24일 15시,목요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,남,2,경상,37.17950434782757,127.05302252575152,"(37.17950434782757, 127.05302252575152)"
277,576,2009100100100559,2009년 10월 1일 17시,목요일,경기도 오산시 은계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,12,경상,37.16088544256513,127.0746086949474,"(37.16088544256513, 127.0746086949474)"
278,577,2009101400100343,2009년 10월 14일 14시,수요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,보행자,여,8,경상,37.17325507669518,127.05986234494878,"(37.17325507669518, 127.05986234494878)"
279,578,2009101700100598,2009년 10월 17일 17시,토요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,39세,상해없음,보행자,여,7,중상,37.16313070098393,127.06979665181422,"(37.16313070098393, 127.06979665181422)"
280,580,2009102300100423,2009년 10월 23일 16시,금요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,보행자,남,4,경상,37.14022017087508,127.07033367405954,"(37.14022017087508, 127.07033367405954)"
281,582,2009110200100297,2009년 11월 2일 13시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,50세,상해없음,보행자,남,10,경상,37.152239736014856,127.06786502301873,"(37.152239736014856, 127.06786502301873)"
282,588,2010021700100239,2010년 2월 17일 15시,수요일,경기도 오산시 은계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,7,경상,37.16086126229383,127.07296327244318,"(37.16086126229383, 127.07296327244318)"
283,590,2010030200100250,2010년 3월 2일 14시,화요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,남,8,중상,37.157211204526135,127.06628596997908,"(37.157211204526135, 127.06628596997908)"
284,592,2010031200100462,2010년 3월 12일 21시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,12,중상,37.1471428698787,127.07449284491574,"(37.1471428698787, 127.07449284491574)"
285,594,2010032800100378,2010년 3월 28일 18시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,32세,상해없음,보행자,남,4,중상,37.14118765582296,127.07345028937858,"(37.14118765582296, 127.07345028937858)"
286,595,2010032800100379,2010년 3월 28일 18시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,32세,상해없음,보행자,남,4,중상,37.14127782599387,127.07344986611878,"(37.14127782599387, 127.07344986611878)"
287,596,2010040100100529,2010년 4월 1일 21시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,5,중상,37.13619033922871,127.07296672210592,"(37.13619033922871, 127.07296672210592)"
288,598,2010041100100244,2010년 4월 11일 14시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,11,경상,37.14592724891813,127.070126337038,"(37.14592724891813, 127.070126337038)"
289,599,2010041700100254,2010년 4월 17일 12시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,48세,상해없음,보행자,남,8,중상,37.13099958694775,127.0689915432074,"(37.13099958694775, 127.0689915432074)"
290,603,2010051000100379,2010년 5월 10일 17시,월요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,9,경상,37.12799327283181,127.05390956721143,"(37.12799327283181, 127.05390956721143)"
291,607,2010052800100401,2010년 5월 28일 17시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,여,9,중상,37.134064804215605,127.08343232570503,"(37.134064804215605, 127.08343232570503)"
292,609,2010060200100414,2010년 6월 2일 16시,수요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,보행자,남,8,경상,37.15912408193138,127.06661489717985,"(37.15912408193138, 127.06661489717985)"
293,610,2010060300100136,2010년 6월 3일 08시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,10,중상,37.13006778552438,127.07058449852224,"(37.13006778552438, 127.07058449852224)"
294,611,2010060600100226,2010년 6월 6일 11시,일요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,38세,상해없음,보행자,여,2,중상,37.14727019198811,127.06757323068317,"(37.14727019198811, 127.06757323068317)"
295,615,2010061900100285,2010년 6월 19일 12시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,보행자,여,8,중상,37.12841056155206,127.0686996464868,"(37.12841056155206, 127.0686996464868)"
296,618,2010063000100265,2010년 6월 30일 14시,수요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,18세,상해없음,보행자,남,10,중상,37.1340020537199,127.08353401424772,"(37.1340020537199, 127.08353401424772)"
297,620,2010070500100454,2010년 7월 5일 19시,월요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,7,중상,37.1442868345075,127.07031441006323,"(37.1442868345075, 127.07031441006323)"
298,623,2010072600100216,2010년 7월 26일 11시,월요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,보행자,남,5,중상,37.15886873806931,127.06823906962444,"(37.15886873806931, 127.06823906962444)"
299,626,2010081100100537,2010년 8월 11일 20시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,37세,상해없음,보행자,여,8,중상,37.15325713509467,127.07709000858183,"(37.15325713509467, 127.07709000858183)"
300,627,2010090200100364,2010년 9월 2일 14시,목요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,8,중상,37.16027054553072,127.06222510812124,"(37.16027054553072, 127.06222510812124)"
301,628,2010090200100484,2010년 9월 2일 18시,목요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,7,경상,37.18938354239633,127.04305121429272,"(37.18938354239633, 127.04305121429272)"
302,630,2010091400100467,2010년 9월 14일 18시,화요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,이륜,남,45세,상해없음,보행자,남,8,경상,37.15948626309929,127.05759673424232,"(37.15948626309929, 127.05759673424232)"
303,635,2010101900100418,2010년 10월 19일 18시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,44세,상해없음,보행자,남,6,경상,37.146291616009286,127.07593921913896,"(37.146291616009286, 127.07593921913896)"
304,636,2010102100100163,2010년 10월 21일 09시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,3,중상,37.157309337876455,127.04740794683464,"(37.157309337876455, 127.04740794683464)"
305,638,2010111000100576,2010년 11월 10일 19시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,30세,상해없음,보행자,여,9,중상,37.14629378893476,127.0765251781228,"(37.14629378893476, 127.0765251781228)"
306,644,2010121600100201,2010년 12월 16일 10시,목요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,보행자,남,6,중상,37.155767534484745,127.07807007947288,"(37.155767534484745, 127.07807007947288)"
307,646,2007021000100336,2007년 2월 10일 16시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,45세,상해없음,보행자,남,7,경상,37.14912442112066,127.0763204124486,"(37.14912442112066, 127.0763204124486)"
308,647,2007021600100327,2007년 2월 16일 14시,금요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,3,경상,37.144871182692846,127.0510652952097,"(37.144871182692846, 127.0510652952097)"
309,650,2007032800100197,2007년 3월 28일 12시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,38세,상해없음,보행자,남,7,경상,37.1428573990514,127.07387063705036,"(37.1428573990514, 127.07387063705036)"
310,651,2007040200100260,2007년 4월 2일 15시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,3,경상,37.15468328375,127.07747781277426,"(37.15468328375, 127.07747781277426)"
311,652,2007040900100551,2007년 4월 9일 22시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,6,경상,37.183849786448825,127.0370029067296,"(37.183849786448825, 127.0370029067296)"
312,655,2007042100100367,2007년 4월 21일 15시,토요일,경기도 오산시 누읍동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,5,중상,37.14729211898002,127.0568114992054,"(37.14729211898002, 127.0568114992054)"
313,656,2007042700100127,2007년 4월 27일 08시,금요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,보행자,남,11,중상,37.15883559269199,127.06426075805793,"(37.15883559269199, 127.06426075805793)"
314,657,2007050400100133,2007년 5월 4일 08시,금요일,경기도 오산시 서동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,6,중상,37.14209773967219,127.04517477252315,"(37.14209773967219, 127.04517477252315)"
315,659,2007052100100367,2007년 5월 21일 16시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,여,7,경상,37.14641077555926,127.07162277186464,"(37.14641077555926, 127.07162277186464)"
316,660,2007052400100201,2007년 5월 24일 09시,목요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,32세,상해없음,보행자,남,5,중상,37.17289758004614,127.05835357997792,"(37.17289758004614, 127.05835357997792)"
317,662,2007052500100560,2007년 5월 25일 20시,금요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,8,중상,37.15532014991278,127.07173843312412,"(37.15532014991278, 127.07173843312412)"
318,663,2007060800100506,2007년 6월 8일 20시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,보행자,남,5,경상,37.156327543571855,127.07589234182568,"(37.156327543571855, 127.07589234182568)"
319,664,2007061000100397,2007년 6월 10일 19시,일요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,12,중상,37.154811233270735,127.06829225895189,"(37.154811233270735, 127.06829225895189)"
320,668,2007070700100407,2007년 7월 7일 17시,토요일,경기도 오산시 은계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,상해없음,보행자,남,12,중상,37.15978829373453,127.0705789624792,"(37.15978829373453, 127.0705789624792)"
321,670,2007071200100131,2007년 7월 12일 08시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,남,8,중상,37.14400150861524,127.0735835620566,"(37.14400150861524, 127.0735835620566)"
322,671,2007071600100258,2007년 7월 16일 13시,월요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,남,7,중상,37.168178035981455,127.06681938536288,"(37.168178035981455, 127.06681938536288)"
323,672,2007072400100298,2007년 7월 24일 16시,화요일,경기도 오산시 청학동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,45세,상해없음,보행자,여,6,중상,37.15615608610933,127.05222605098,"(37.15615608610933, 127.05222605098)"
324,676,2007090100100607,2007년 9월 1일 20시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 습기,흐림,기타 - 기타,이륜,남,29세,상해없음,보행자,남,3,경상,37.14633104590139,127.0744177678522,"(37.14633104590139, 127.0744177678522)"
325,680,2007100600100298,2007년 10월 6일 14시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,12,중상,37.169792230835526,127.06923512860912,"(37.169792230835526, 127.06923512860912)"
326,684,2007102400100252,2007년 10월 24일 14시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,7,경상,37.1409964081914,127.06338903011816,"(37.1409964081914, 127.06338903011816)"
327,686,2007110600100375,2007년 11월 6일 17시,화요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,35세,상해없음,보행자,남,4,중상,37.14143992118864,127.0733927657624,"(37.14143992118864, 127.0733927657624)"
328,687,2007112000100348,2007년 11월 20일 13시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,남,6,경상,37.14397593307385,127.07156666075568,"(37.14397593307385, 127.07156666075568)"
329,688,2007112500100353,2007년 11월 25일 18시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,16세,상해없음,보행자,남,10,경상,37.15517520864384,127.0739705668677,"(37.15517520864384, 127.0739705668677)"
330,689,2007121400100231,2007년 12월 14일 13시,금요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,47세,상해없음,보행자,남,6,중상,37.13368690795188,127.06904638724735,"(37.13368690795188, 127.06904638724735)"
